sample_id,question,answer,llm_start_entities,matched_start_nodes,answer_candidates,start_in_entity_db,answer_mappable,reachable_at_3
148,What is the name of the Italian restaurant where Wolfgang and Li Hua are having dinner to celebrate Wolfgang's promotion?,Venedia Grancaffe,"[""Restaurant name"", ""Wolfgang"", ""Li Hua"", ""Dinner"", ""Promotion""]","[""DINNER"", ""LI HUA"", ""LIHUA"", ""WOLFGANG""]",[],1,0,0
162,What does LiHua find as a perfect place to work in his conversation with Chae?,The Lighthouse Cafe,"[""Work environment"", ""Job satisfaction"", ""Career development"", ""Workplace culture"", ""Personal growth""]",[],[],0,0,0
168,What is the name of the song LiHua suggests revisiting for the band's music session according to their conversation on 20260529?,The History of Everything,"[""Song title"", ""Band name"", ""Session details"", ""Conversation content"", ""Date""]",[],[],0,0,0
171,What is the name of Hailey Johnson's new weekly flavor cheese?,Hazelnut Basque Roasted Cheese,"[""Flavor"", ""Cheese type"", ""Weekly release"", ""Product name""]",[],"[""HAZELNUT BASQUE ROASTED CHEESE""]",0,1,0
178,Who proposes adding some outdoor games or a small water feature to the children's play areain the community discussion?,Thrall,"[""Community members"", ""Playground"", ""Water fountain"", ""Facility addition"", ""Public space""]",[],"[""THRALL""]",0,1,0
179,Who proposes adding picnic tables for families to enjoy some snacks after playing?,Li Hua,"[""Table proposals"", ""Family enjoyment"", ""Snack distribution"", ""Play activities""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
180,Who proposes creating a little garden area where kids can help plant flowers or vegetables?,GromHellscream,"[""Children"", ""Planting"", ""Flowers"", ""Vegetables"", ""Community""]","[""COMMUNITY"", ""FLOWERS"", ""VEGETABLES""]","[""GROMHELLSCREAM""]",1,1,1
194,What song does Yuriko propose that the band can practice this weekend according to the band's discussion on 20260703?,Take Me Home Country Roads by John Denver,"[""Yuriko"", ""Band"", ""Practice schedule"", ""20260703"", ""Song""]","[""BAND"", ""SONG"", ""YURIKO""]",[],1,0,0
195,What is the name of the song that Yuriko recommend to the band on 20260706?,Rolling in the Deep by Adele,"[""Song name"", ""Date"", ""Recommendation"", ""Band members""]",[],[],0,0,0
206,What is Wolfgang's favorite superhero?,Iron Man,"[""Superhero"", ""Character"", ""Favorite"", ""Wolfgang""]","[""WOLFGANG""]",[],1,0,0
207,What is LiHua's favorite superhero?,Spider-Man,"[""Superhero"", ""Character"", ""Favorite"", ""Name"", ""Preference""]",[],[],0,0,0
212,Who is recommended by Jennifer to share some fitness tips in the gym group chat on 20260730?,LiHua,"[""Jennifer"", ""Fitness advice"", ""Group chat"", ""Date"", ""Recommendation""]","[""GROUP CHAT"", ""JENNIFER""]","[""LI HUA"", ""LIHUA""]",1,1,1
225,Who offers to help with setting up for the garage sale?,AdamSmith,"[""Garage sale setup"", ""Shopping list"", ""Decorations"", ""Items for sale"", ""Event planning""]",[],"[""ADAMSMITH""]",0,1,0
231,Who does Li Hua mention as their favorite character from The Witcher 3?,Geralt,"[""Character name"", ""Game title"", ""Preference""]",[],"[""GERALT""]",0,1,0
234,Which scene stood out for Li Hua in The Witcher 3?,"The ""Battle of Kaer Morhen""","[""Game scene"", ""Character development"", ""Player experience"", ""Game mechanics"", ""Narrative elements""]",[],[],0,0,0
241,Which upcoming PS5 exclusive game does Gavriel express curiosity about?,Ghostwire: Tokyo,"[""PS5"", ""Gavriel"", ""Game exclusives"", ""Development team"", ""Release date""]","[""GAVRIEL"", ""PS5""]",[],1,0,0
244,Who shared a music theory tutorial with the group?,Chae Song-hwa,"[""Music theory"", ""Tutorial"", ""Group members"", ""Sharing"", ""Educational content""]",[],"[""CHAESONG-HWA""]",0,1,0
246,What is Kendall's relationship with Logan like according to the group's discussion?,Toxic,"[""Kendall"", ""Logan"", ""Discussion topics"", ""Social interactions"", ""Relationships""]","[""KENDALL"", ""LOGAN""]",[],1,0,0
255,Who is the most hateable character in Game of Thrones in Orion's opinion?,Ramsay Bolton,"[""Characters"", ""Hatefulness"", ""Opinion"", ""Game of Thrones"", ""Characters in Game of Thrones""]","[""CHARACTERS"", ""GAME OF THRONES""]",[],1,0,0
256,Who is the most hateable character in Game of Thrones in Merrick's opinion?,Cersei Lannister,"[""Character analysis"", ""Hatefulness"", ""Thrones"", ""Opinion"", ""Merrick""]","[""MERRICK""]",[],1,0,0
257,What is the common interest between Li Hua and Jake Watson?,Soccer,"[""Name"", ""Relationship"", ""Shared preference""]",[],"[""SOCCER""]",0,1,0
258,What kind of songs are Li Hua and Chae Song-hwa considering adding to their playlist for babies?,Lullabies,"[""Li Hua"", ""Chae Song-hwa"", ""Playlist"", ""Song types"", ""Lullabies"", ""Nursery rhymes"", ""Child-friendly songs"", ""Parental selection""]","[""CHAESONG-HWA"", ""LI HUA"", ""LIHUA""]",[],1,0,0
274,Who is the best midfielder in the past decade in JakeWatson's opinion?,Luka Modrić,"[""Midfielder"", ""Opinion"", ""Decade""]",[],"[""LUKA MODRIĆ""]",0,1,0
283,Who does EmilyBurnett think is a standout character in the Game of Thrones series?,Tyrion Lannister,"[""Characters"", ""Plot development"", ""Themes"", ""Factions"", ""Relationships""]","[""CHARACTERS""]","[""TYRION LANNISTER""]",1,1,0
306,Who does JakeWatson consider the best defender in the history of FC Barcelona?,Carles Puyol,"[""FC Barcelona"", ""Defender"", ""Player performance"", ""Historical context"", ""Club reputation""]","[""FC BARCELONA""]","[""CARLES PUYOL""]",1,1,0
316,Who suggests hitting Starbucks after work on 20260918?,WolfgangSchulz,"[""Starbucks"", ""Date"", ""Workplace""]","[""STARBUCKS""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
320,Which game does LiHua mention he's been playing on 20260920?,Call of Duty: Warzone,"[""Date"", ""Game name"", ""Player""]",[],[],0,0,0
328,Who initiated the discussion about the community garden renovation and its benefits to local businesses?,Turalyon,"[""Community garden"", ""Renovation plans"", ""Businesses"", ""Local economy"", ""Benefits""]","[""COMMUNITY GARDEN""]","[""TURALYON""]",1,1,1
335,Who does LiHua ask for help with installing a curtain?,AdamSmith,"[""Curtain"", ""Installation"", ""Help"", ""Person""]","[""CURTAIN""]","[""ADAMSMITH""]",1,1,0
338,Who will bring the tools for the curtain installation?,AdamSmith,"[""Curtain rods"", ""Hardware"", ""Tools kit"", ""Installation instructions"", ""Curtain lift""]",[],"[""ADAMSMITH""]",0,1,0
339,Who suggests exploring the PS5 settings for accessibility features and Game Help?,ThaneChambers,"[""Settings menu"", ""Controller adjustments"", ""Troubleshooting"", ""Help documentation"", ""System settings""]",[],"[""THANE CHAMBERS"", ""THANECHAMBERS""]",0,1,0
340,What feature on the PS5 does Ileana praise for making switching between games smoother?,Control Center,"[""Switching between games"", ""Game transitions"", ""Input lag"", ""Controller response"", ""Loading times""]",[],[],0,0,0
343,Which game is LiHua currently obsessed with for its graphics and storytelling?,God of War,"[""LiHua"", ""Game"", ""Graphics quality"", ""Storytelling elements"", ""Current preference""]","[""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
344,What game is Helios currently playing and finds the world and gameplay mechanics stunning?,Horizon Forbidden West,"[""Player"", ""Game development"", ""Game design"", ""Game balance"", ""Game progression""]",[],[],0,0,0
347,Which game does Helios suggest for tactical fun with a great story and character development?,Fire Emblem,"[""Helios"", ""Game title"", ""Tactical gameplay"", ""Story plot"", ""Character arcs""]","[""HELIOS""]",[],1,0,0
350,Which game does Dyllan recommend for turn-based combat and art style?,Octopath Traveler,"[""Dyllan"", ""Combat mechanics"", ""Visual style"", ""Game genres"", ""Player preferences""]","[""DYLLAN""]",[],1,0,0
351,"Who is ThaneChambers' favorite character in ""Octopath Traveler""?",Primrose,"[""Game"", ""Character selection"", ""Player preferences"", ""In-game content""]","[""GAME""]",[],1,0,0
358,Who asks Emily if she has read The Lord of the Rings novels?,LiHua,"[""Ask"", ""Read"", ""Novels"", ""Answer""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
359,What TV series does LiHua mention that they are curious about in relation to The Lord of the Rings?,The Rings of Power,"[""LiHua"", ""The Lord of the Rings""]","[""LI HUA"", ""LIHUA"", ""THE LORD OF THE RINGS""]","[""THE RINGS OF POWER""]",1,1,1
361,Which character does LiHua mention as their favorite and describe as inspiring?,Galadriel,"[""Character description"", ""Personal preference"", ""Inspiration""]",[],[],0,0,0
368,Who initiates the suggestion to go to the grocery store after work on 20260923?,WolfgangSchulz,"[""Person"", ""Date"", ""Action"", ""Destination""]",[],"[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",0,1,0
378,Who asks LiHua to measure the window in the basement?,AdamSmith,"[""Window measurement"", ""Basement floor"", ""Measurement tools"", ""Person asking""]",[],"[""ADAMSMITH""]",0,1,0
381,Who initiates the discussion about binaural tones?,ChaeSong-hwa,"[""Auditory perception"", ""Brainwave patterns"", ""Frequency modulation"", ""Sound localization"", ""Neurological response""]",[],"[""CHAESONG-HWA""]",0,1,0
384,Who congratulates LiHua on pushing their limits with the bench press?,JenniferMoore,"[""Athletic training"", ""Strength training"", ""Physical exertion"", ""Sports performance"", ""Motivational support""]","[""STRENGTH TRAINING""]","[""JENNIFERMOORE""]",1,1,0
388,Who suggests going out for hot pot?,LiHua,"[""Hot pot"", ""Restaurant"", ""Dining out"", ""Friends"", ""Family""]","[""FAMILY"", ""RESTAURANT""]","[""LI HUA"", ""LIHUA""]",1,1,1
389,What type of hot pot does WolfgangSchulz prefer?,Sichuan,"[""Type of hot pot"", ""Wolfgang Schulz"", ""Personal preference""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",[],1,0,0
391,Who comes up with the idea of picking up drinks on the way to hot pot?,LiHua,"[""Drinkers"", ""Hot pot"", ""Table setting"", ""Conversation starters"", ""Social customs""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
393,Who reminds everyone to drink water before and during the match?,JakeWatson,"[""Drink water"", ""Before match"", ""During match"", ""Hydration strategies"", ""Sports drinks""]",[],"[""JAKEWATSON""]",0,1,0
399,What does Giselle remind everyone to do before practice?,Stretch,"[""Before practice"", ""What to do"", ""Everyone"", ""Reminder""]",[],"[""STRETCH""]",0,1,0
400,Who is considering buying Sekiro: Shadows Die Twice and asks for ThaneChambers' opinion?,LiHua,"[""Game review"", ""Player experience"", ""Character analysis"", ""Game mechanics"", ""Critical reception""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
404,What game is ThaneChambers currently playing?,Black Myth: Wukong,"[""Game title"", ""Player name"", ""Game genre"", ""Game platform"", ""Game progression""]",[],"[""BLACK MYTH: WUKONG""]",0,1,0
409,Who informs LiHua that the new software is almost done?,WolfgangSchulz,"[""Person"", ""Software development"", ""Communication"", ""Status update""]","[""COMMUNICATION""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,0
411,Who asks Jake to play as the goalkeeper for soccer training?,LiHua,"[""Player position"", ""Training session"", ""Team selection"", ""Game strategy""]","[""TRAINING SESSION""]","[""LI HUA"", ""LIHUA""]",1,1,1
413,Who discusses classic matches between Barca and Bayern with Jake?,LiHua,"[""Match history"", ""Player performances"", ""Soccer"", ""Team rivalry""]","[""SOCCER""]","[""LI HUA"", ""LIHUA""]",1,1,1
416,Who does Jake believe has the potential to be a game-changer for Barca?,Pedri,"[""Team"", ""Players"", ""Strategies"", ""Success"", ""Leadership""]","[""LEADERSHIP"", ""STRATEGIES"", ""TEAM""]",[],1,0,0
420,Who does LiHua pick as the best football manager of all time?,Pep Guardiola,"[""Manager selection"", ""Historical context"", ""Football clubs"", ""Player performance"", ""Managerial style""]",[],"[""PEP GUARDIOLA""]",0,1,0
422,"Which team's style of play does Farrah remember as ""Total football""?",Barcelona,"[""Football style"", ""Team strategy"", ""Player recall"", ""Game approach""]",[],[],0,0,0
423,What playing style is associated with Guardiola's Barcelona team?,Tiki-taka,"[""Tiki-Taka"", ""Set pieces"", ""Passing"", ""Defensive organization"", ""Team tactics""]","[""PASSING""]",[],1,0,0
424,Which player's development under Guardiola does Jasper mention?,Phil Foden,"[""Player"", ""Coach"", ""Development under a coach"", ""Jasper's mention""]",[],[],0,0,0
425,What player's midfield importance does Aurora highlight?,Rodri,"[""Midfielder"", ""Positional importance"", ""Team dynamics"", ""Game tactics"", ""Player role""]",[],"[""RODRI""]",0,1,0
426,Who will bring cones for drills at the match?,Farrah,"[""Cones"", ""Drills"", ""Matchday"", ""Equipment""]",[],"[""FARRAH""]",0,1,0
428,What will LiHua bring for everyone to enjoy after the match?,Snacks,"[""Gifts"", ""Food"", ""Drink"", ""Games"", ""Entertainment""]","[""FOOD""]","[""SNACKS""]",1,1,0
429,Which match does Jasper mention that Manchester City played recently?,Against Chelsea in the Premier League,"[""Match details"", ""Team performance"", ""Player involvement"", ""Game outcome""]",[],[],0,0,0
430,Who scored a stunner in the Manchester City vs. Chelsea match as mentioned in the conversation?,Phil Foden,"[""Player"", ""Score"", ""Match result"", ""Goal"", ""Team""]","[""TEAM""]",[],1,0,0
433,Who checks in with LiHua about their arm muscles after the bench press session?,JenniferMoore,"[""Check-ins"", ""Muscle activation"", ""Post-exercise recovery"", ""Strength training""]","[""STRENGTH TRAINING""]","[""JENNIFERMOORE""]",1,1,0
435,What snack does LiHua agree to bring for the movie?,Chips,"[""Snack type"", ""LiHua's preference"", ""Movie attendance""]",[],[],0,0,0
437,Who will pick up the snacks and drinks on their way before the movie?,LiHua,"[""Snack distribution"", ""Drink service"", ""Transportation"", ""Crowd management"", ""Event coordination""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
438,Who initiated the discussion about Cersei's journey in Game of Thrones?,EmilyBurnett,"[""Episode breakdown"", ""Dialogue analysis"", ""Character motivations"", ""Themes of power and betrayal""]",[],"[""EMILYBURNETT""]",0,1,0
441,Which character's dynamic with Cersei is mentioned as complicated?,Jaime,"[""Character development"", ""Relationship dynamics"", ""Cersei's behavior"", ""Interpersonal interactions"", ""Complexity""]",[],[],0,0,0
456,Who initiates the discussion about game storytelling?,ThaneChambers,"[""Game developers"", ""Players"", ""Storytelling elements"", ""Dialogue"", ""Character development""]",[],"[""THANE CHAMBERS"", ""THANECHAMBERS""]",0,1,0
457,What game does ThaneChambers consider their top choice for storytelling?,The Last of Us,"[""Game title"", ""Storytelling elements"", ""Player experience"", ""Game mechanics"", ""Narrative style""]",[],"[""THE LAST OF US""]",0,1,0
458,Which game's narrative does Bronwyn appreciate for its father-son dynamic?,God of War,"[""Game"", ""Narrative"", ""Father"", ""Son"", ""Dynamic"", ""Appreciation""]","[""GAME""]",[],1,0,0
459,What game does Gavriel mention for its characters and plot twists?,Final Fantasy VII Remake,"[""Gavriel"", ""Game mechanics"", ""Narrative structure"", ""Character development"", ""Twists""]","[""GAVRIEL""]",[],1,0,0
461,What game does Elara mention for making her emotional?,Bioshock Infinite,"[""Game recommendation"", ""Emotional response"", ""Player experience""]",[],[],0,0,0
463,What game does Dyllan describe as epic for its samurai culture?,Ghost of Tsushima,"[""Game title"", ""Culture elements"", ""Player experience"", ""Game mechanics"", ""Storyline""]",[],[],0,0,0
469,Which game does Ileana mention for its unique world and storytelling?,Horizon Zero Dawn,"[""Ileana"", ""World-building"", ""Narrative structure"", ""Game mechanics"", ""Player experience""]","[""ILEANA""]",[],1,0,0
470,What game does LiHua mention for exploring themes of choice & consciousness & humanity?,Detroit: Become Human,"[""LiHua"", ""Exploring themes"", ""Game mechanics"", ""Narrative elements"", ""Player choices""]","[""LI HUA"", ""LIHUA""]",[],1,0,0
471,Which game does Dyllan say raised interesting questions and moral dilemmas?,Detroit: Become Human,"[""Dyllan"", ""Gameplay mechanics"", ""Ethical choices"", ""Player decisions"", ""Narrative complexity""]","[""DYLLAN""]",[],1,0,0
472,What game does Dyllan recall for its intimate feel and dialogue?,Firewatch,"[""Recall"", ""Gameplay"", ""Characters"", ""Narrative"", ""Interaction""]","[""CHARACTERS""]","[""FIREWATCH""]",1,1,0
473,Which game does LiHua mention for playing with various storytelling tropes?,The Stanley Parable,"[""Game title"", ""Narrative elements"", ""Player interaction"", ""Tropes"", ""Game mechanics""]",[],[],0,0,0
476,Who offers to help with the installation of the curtains?,AdamSmith,"[""Curtains"", ""Installation"", ""Help"", ""Service"", ""Installation process""]","[""CURTAINS""]","[""ADAMSMITH""]",1,1,1
480,Who proposes the idea of adding tables near the benches?,RexxarRemar,"[""Benches"", ""Tables"", ""Proposer"", ""Ideas"", ""Concept""]",[],"[""REXXARREMAR""]",0,1,0
483,Who is excited to see how the garden evolves?,Thrall,"[""Garden"", ""Plant growth"", ""Weather"", ""Maintenance"", ""Aesthetic appeal""]","[""GARDEN""]","[""THRALL""]",1,1,0
487,Who offers to check with friends for live music performance?,ArthasMenethil,"[""Friend recommendations"", ""Online platforms"", ""Social media"", ""Performance venues"", ""Music events""]",[],"[""ARTHAS MENETHIL"", ""ARTHASMENETHIL""]",0,1,0
489,Who suggests doing a group purchase of the new games?,ThaneChambers,"[""Group buying"", ""Game purchases"", ""Recommendations"", ""Online platforms"", ""Shopping groups""]",[],"[""THANE CHAMBERS"", ""THANECHAMBERS""]",0,1,0
503,What team does JakeWatson admire for their comebacks?,Real Madrid,"[""JakeWatson"", ""Team"", ""Comebacks"", ""Fandom"", ""Sports""]","[""JAKEWATSON"", ""TEAM""]","[""REAL MADRID""]",1,1,0
510,Who is Real Madrid's coach according to Ivor?,Ancelotti,"[""Coach"", ""Ivor's answer"", ""Real Madrid""]","[""REAL MADRID""]",[],1,0,0
514,Who offers to bring cones for the soccer practice?,Aurora,"[""Cones"", ""Soccer"", ""Practice"", ""Bring"", ""Participants""]","[""PRACTICE"", ""SOCCER""]","[""AURORA""]",1,1,0
516,Who suggests getting pizza for dinner?,WolfgangSchulz,"[""Restaurant"", ""Cooking"", ""Table setting"", ""Family gathering"", ""Dining experience""]","[""COOKING"", ""RESTAURANT""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
520,Who invites LiHua to taste a new bread recipe?,HaileyJohnson,"[""Bread recipe"", ""Inviter"", ""Guest""]",[],"[""HAILEYJOHNSON""]",0,1,0
536,What game does ThaneChambers remember as LiHua's favorite?,Black Myth: Wukong,"[""Game title"", ""Player name"", ""Favorite game""]",[],"[""BLACK MYTH: WUKONG""]",0,1,0
539,"Who is LiHua's favorite character in the game ""Black Myth: Wukong""?",Wukong,"[""Wukong"", ""Monkey King"", ""Gameplay"", ""Character development"", ""Player preference""]","[""WUKONG""]","[""WUKONG""]",1,1,1
543,Does LiHua play the game solo or with friends?,Both,"[""Game"", ""Friends"", ""Play mode"", ""Online gameplay"", ""Local gameplay""]","[""GAME""]",[],1,0,0
545,What TV series does EmilyBurnett remember LiHua likes?,Chernobyl,"[""Series recommendations"", ""Viewer preferences"", ""Favorite shows"", ""User preferences""]",[],"[""CHERNOBYL""]",0,1,0
547,What is EmilyBurnett's favorite TV show?,Game of Thrones,"[""TV show titles"", ""Favorite genres"", ""Viewing habits"", ""Preferences""]",[],"[""GAME OF THRONES""]",0,1,0
550,What TV series is EmilyBurnett currently watching?,The Last of Us,"[""Series title"", ""Viewer name"", ""Streaming platform"", ""Content details""]",[],"[""THE LAST OF US""]",0,1,0
551,What TV show does EmilyBurnett recommend LiHua to watch?,The Last of Us,"[""Show title"", ""Actor"", ""Genre"", ""Rating"", ""Episode""]",[],"[""THE LAST OF US""]",0,1,0
569,What is on WolfgangSchulz's list for a future trip?,Italy,"[""Destination"", ""Itineraries"", ""Accommodation"", ""Transportation"", ""Budget""]",[],[],0,0,0
570,What does WolfgangSchulz want to check out in Italy?,Cinque Terre,"[""Country"", ""Location"", ""Explore"", ""Visit""]",[],"[""CINQUE TERRE""]",0,1,0
