sample_id,question,answer,llm_start_entities,matched_start_nodes,answer_candidates,start_in_entity_db,answer_mappable,reachable_at_3
206,What is Wolfgang's favorite superhero?,Iron Man,"[""Wolfgang""]","[""WOLFGANG""]",[],1,0,0
207,What is LiHua's favorite superhero?,Spider-Man,"[""LiHua""]","[""LI HUA"", ""LIHUA""]","[""SPIDER-MAN: MILES MORALES"", ""’S""]",1,1,1
212,Who is recommended by Jennifer to share some fitness tips in the gym group chat on 20260730?,LiHua,"[""Jennifer"", ""fitness tips"", ""gym group chat"", ""20260730""]","[""JENNIFER""]","[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",1,1,1
225,Who offers to help with setting up for the garage sale?,AdamSmith,"[""Who"", ""garage sale""]",[],"[""ADAMSMITH"", ""ADAMSMITH(\""ENTITY"", ""’S""]",0,1,0
231,Who does Li Hua mention as their favorite character from The Witcher 3?,Geralt,"[""Li Hua"", ""The Witcher 3"", ""favorite character""]","[""LI HUA"", ""LIHUA"", ""THE WITCHER 3""]","[""GERALT""]",1,1,1
234,Which scene stood out for Li Hua in The Witcher 3?,"The ""Battle of Kaer Morhen""","[""Li Hua"", ""The Witcher 3""]","[""LI HUA"", ""LIHUA"", ""THE WITCHER 3""]",[],1,0,0
241,Which upcoming PS5 exclusive game does Gavriel express curiosity about?,Ghostwire: Tokyo,"[""Gavriel"", ""PS5"", ""upcoming"", ""exclusive"", ""game""]","[""GAME"", ""GAVRIEL"", ""PS5""]","[""’S""]",1,1,1
244,Who shared a music theory tutorial with the group?,Chae Song-hwa,"[""group"", ""music theory tutorial""]",[],"[""CHAE"", ""CHAESONG-HWA"", ""SONG"", ""’S""]",0,1,0
246,What is Kendall's relationship with Logan like according to the group's discussion?,Toxic,"[""Kendall"", ""Logan"", ""group's discussion""]","[""KENDALL"", ""LOGAN""]",[],1,0,0
255,Who is the most hateable character in Game of Thrones in Orion's opinion?,Ramsay Bolton,"[""Orion"", ""Game of Thrones"", ""most hateable character""]","[""GAME OF THRONES"", ""ORION""]","[""’S""]",1,1,0
256,Who is the most hateable character in Game of Thrones in Merrick's opinion?,Cersei Lannister,"[""Game of Thrones"", ""Merrick's opinion"", ""most hateable character""]","[""GAME OF THRONES""]","[""CERSEI"", ""LANNISTER"", ""’S""]",1,1,0
257,What is the common interest between Li Hua and Jake Watson?,Soccer,"[""Li Hua"", ""Jake Watson""]","[""JAKEWATSON"", ""LI HUA"", ""LIHUA""]","[""SOCCER"", ""SOCCER FUN"", ""SOCCER PLAYER"", ""SOCCER PLAYERS"", ""SOCCER TEAM"", ""’S""]",1,1,1
258,What kind of songs are Li Hua and Chae Song-hwa considering adding to their playlist for babies?,Lullabies,"[""Li Hua"", ""Chae Song-hwa"", ""babies""]","[""BABIES"", ""CHAESONG-HWA"", ""LI HUA"", ""LIHUA""]","[""’S""]",1,1,1
274,Who is the best midfielder in the past decade in JakeWatson's opinion?,Luka Modrić,"[""JakeWatson"", ""midfielder"", ""past decade""]","[""JAKEWATSON""]","[""LUKA MODRIĆ""]",1,1,1
283,Who does EmilyBurnett think is a standout character in the Game of Thrones series?,Tyrion Lannister,"[""EmilyBurnett"", ""Game of Thrones""]","[""EMILYBURNETT"", ""GAME OF THRONES""]","[""LANNISTER"", ""TYRION"", ""TYRION LANNISTER"", ""’S""]",1,1,1
306,Who does JakeWatson consider the best defender in the history of FC Barcelona?,Carles Puyol,"[""JakeWatson"", ""FC Barcelona""]","[""FC BARCELONA"", ""JAKEWATSON""]","[""CARLES PUYOL"", ""PUYOL"", ""’S""]",1,1,1
316,Who suggests hitting Starbucks after work on 20260918?,WolfgangSchulz,"[""Starbucks""]","[""STARBUCKS""]","[""GANG"", ""WOLFGANG"", ""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ"", ""’S""]",1,1,1
320,Which game does LiHua mention he's been playing on 20260920?,Call of Duty: Warzone,"[""LiHua"", ""20260920""]","[""LI HUA"", ""LIHUA""]","[""WARZONE""]",1,1,1
328,Who initiated the discussion about the community garden renovation and its benefits to local businesses?,Turalyon,"[""community garden"", ""local businesses""]","[""COMMUNITY GARDEN""]","[""TURALYON""]",1,1,1
335,Who does LiHua ask for help with installing a curtain?,AdamSmith,"[""LiHua"", ""curtain""]","[""CURTAIN"", ""LI HUA"", ""LIHUA""]","[""ADAMSMITH"", ""ADAMSMITH(\""ENTITY"", ""’S""]",1,1,1
338,Who will bring the tools for the curtain installation?,AdamSmith,"[""tools"", ""curtain installation""]","[""TOOLS""]","[""ADAMSMITH"", ""ADAMSMITH(\""ENTITY"", ""’S""]",1,1,1
339,Who suggests exploring the PS5 settings for accessibility features and Game Help?,ThaneChambers,"[""PS5"", ""settings"", ""accessibility features"", ""Game Help""]","[""PS5""]","[""THANE CHAMBERS"", ""THANECHAMBERS"", ""’S""]",1,1,1
340,What feature on the PS5 does Ileana praise for making switching between games smoother?,Control Center,"[""PS5"", ""Ileana"", ""switching between games""]","[""ILEANA"", ""PS5""]","[""CONTROL""]",1,1,1
343,Which game is LiHua currently obsessed with for its graphics and storytelling?,God of War,"[""LiHua"", ""game""]","[""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
344,What game is Helios currently playing and finds the world and gameplay mechanics stunning?,Horizon Forbidden West,"[""Helios"", ""game""]","[""GAME"", ""HELIOS""]","[""’S""]",1,1,1
347,Which game does Helios suggest for tactical fun with a great story and character development?,Fire Emblem,"[""Helios"", ""tactical fun"", ""great story"", ""character development""]","[""HELIOS""]",[],1,0,0
350,Which game does Dyllan recommend for turn-based combat and art style?,Octopath Traveler,"[""Dyllan"", ""game"", ""turn-based combat"", ""art style""]","[""DYLLAN"", ""GAME""]",[],1,0,0
351,"Who is ThaneChambers' favorite character in ""Octopath Traveler""?",Primrose,"[""ThaneChambers"", ""Octopath Traveler""]","[""THANE CHAMBERS"", ""THANECHAMBERS""]","[""’S""]",1,1,1
358,Who asks Emily if she has read The Lord of the Rings novels?,LiHua,"[""Emily""]",[],"[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",0,1,0
359,What TV series does LiHua mention that they are curious about in relation to The Lord of the Rings?,The Rings of Power,"[""LiHua"", ""The Lord of the Rings""]","[""LI HUA"", ""LIHUA"", ""THE LORD OF THE RINGS""]","[""POWER"", ""THE RINGS OF POWER"", ""’S""]",1,1,1
361,Which character does LiHua mention as their favorite and describe as inspiring?,Galadriel,"[""LiHua"", ""favorite"", ""inspiring""]","[""LI HUA"", ""LIHUA""]",[],1,0,0
368,Who initiates the suggestion to go to the grocery store after work on 20260923?,WolfgangSchulz,"[""who"", ""suggestion"", ""go"", ""grocery"", ""store"", ""after"", ""work"", ""20260923""]","[""\""WORK\"">"", ""WORK""]","[""GANG"", ""WOLFGANG"", ""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ"", ""’S""]",1,1,1
378,Who asks LiHua to measure the window in the basement?,AdamSmith,"[""LiHua"", ""window"", ""basement""]","[""BASEMENT"", ""LI HUA"", ""LIHUA""]","[""ADAMSMITH"", ""ADAMSMITH(\""ENTITY"", ""’S""]",1,1,1
381,Who initiates the discussion about binaural tones?,ChaeSong-hwa,"[""binaural tones""]",[],"[""CHAE"", ""CHAESONG-HWA"", ""SONG"", ""’S""]",0,1,0
384,Who congratulates LiHua on pushing their limits with the bench press?,JenniferMoore,"[""LiHua"", ""bench press""]","[""BENCH PRESS"", ""LI HUA"", ""LIHUA""]","[""JENNIFER"", ""JENNIFERMOORE""]",1,1,1
388,Who suggests going out for hot pot?,LiHua,"[""who"", ""suggests"", ""going"", ""out"", ""for"", ""hot"", ""pot""]",[],"[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",0,1,0
389,What type of hot pot does WolfgangSchulz prefer?,Sichuan,"[""WolfgangSchulz"", ""hot pot""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]","[""’S""]",1,1,1
391,Who comes up with the idea of picking up drinks on the way to hot pot?,LiHua,"[""who comes up with the idea of picking up drinks on the way to hot pot""]",[],"[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",0,1,0
393,Who reminds everyone to drink water before and during the match?,JakeWatson,"[""reminds everyone""]",[],"[""JAKEWATSON"", ""’S""]",0,1,0
399,What does Giselle remind everyone to do before practice?,Stretch,"[""Giselle"", ""before"", ""practice""]","[""GISELLE"", ""PRACTICE""]","[""STRETCH"", ""STRETCHES"", ""WARM-UP AND STRETCHING"", ""WARM-UP STRETCHES"", ""’S""]",1,1,1
400,Who is considering buying Sekiro: Shadows Die Twice and asks for ThaneChambers' opinion?,LiHua,"[""Sekiro: Shadows Die Twice"", ""ThaneChambers""]","[""THANE CHAMBERS"", ""THANECHAMBERS""]","[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",1,1,1
404,What game is ThaneChambers currently playing?,Black Myth: Wukong,"[""ThaneChambers""]","[""THANE CHAMBERS"", ""THANECHAMBERS""]","[""AC"", ""BLACK MYTH: WUKONG"", ""WUKONG""]",1,1,1
409,Who informs LiHua that the new software is almost done?,WolfgangSchulz,"[""LiHua"", ""new software""]","[""LI HUA"", ""LIHUA""]","[""GANG"", ""WOLFGANG"", ""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ"", ""’S""]",1,1,1
411,Who asks Jake to play as the goalkeeper for soccer training?,LiHua,"[""Jake""]",[],"[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",0,1,0
413,Who discusses classic matches between Barca and Bayern with Jake?,LiHua,"[""Jake"", ""Barca"", ""Bayern""]","[""BARCA"", ""BAYERN""]","[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",1,1,0
416,Who does Jake believe has the potential to be a game-changer for Barca?,Pedri,"[""Jake"", ""Barca""]","[""BARCA""]",[],1,0,0
420,Who does LiHua pick as the best football manager of all time?,Pep Guardiola,"[""LiHua"", ""best football manager of all time""]","[""LI HUA"", ""LIHUA""]","[""PEP GUARDIOLA""]",1,1,1
422,"Which team's style of play does Farrah remember as ""Total football""?",Barcelona,"[""Farrah"", ""Total football""]","[""FARRAH""]","[""FC BARCELONA""]",1,1,0
423,What playing style is associated with Guardiola's Barcelona team?,Tiki-taka,"[""Guardiola's Barcelona team""]",[],[],0,0,0
424,Which player's development under Guardiola does Jasper mention?,Phil Foden,"[""Jasper"", ""Guardiola""]","[""JASPER""]",[],1,0,0
425,What player's midfield importance does Aurora highlight?,Rodri,"[""Aurora""]","[""AURORA""]","[""RODRI""]",1,1,0
426,Who will bring cones for drills at the match?,Farrah,"[""cones"", ""drills"", ""match""]",[],"[""FARRAH""]",0,1,0
428,What will LiHua bring for everyone to enjoy after the match?,Snacks,"[""LiHua"", ""everyone"", ""match""]","[""LI HUA"", ""LIHUA""]","[""AC"", ""SNACKS"", ""’S""]",1,1,1
429,Which match does Jasper mention that Manchester City played recently?,Against Chelsea in the Premier League,"[""Jasper"", ""Manchester City"", ""recently""]","[""JASPER""]","[""’S""]",1,1,0
430,Who scored a stunner in the Manchester City vs. Chelsea match as mentioned in the conversation?,Phil Foden,"[""Manchester City"", ""Chelsea"", ""stunner""]",[],[],0,0,0
433,Who checks in with LiHua about their arm muscles after the bench press session?,JenniferMoore,"[""LiHua"", ""bench press session""]","[""BENCH PRESS SESSION"", ""LI HUA"", ""LIHUA""]","[""JENNIFER"", ""JENNIFERMOORE""]",1,1,1
435,What snack does LiHua agree to bring for the movie?,Chips,"[""LiHua"", ""movie""]","[""LI HUA"", ""LIHUA""]","[""’S""]",1,1,1
437,Who will pick up the snacks and drinks on their way before the movie?,LiHua,"[""snacks and drinks""]",[],"[""LI HUA"", ""LIHUA"", ""LIHUA'S SPOT"", ""LIHUA'S TRAINING SCHEDULE""]",0,1,0
438,Who initiated the discussion about Cersei's journey in Game of Thrones?,EmilyBurnett,"[""Cersei""]","[""CERSEI""]","[""EMILYBURNETT""]",1,1,1
441,Which character's dynamic with Cersei is mentioned as complicated?,Jaime,"[""Cersei""]","[""CERSEI""]",[],1,0,0
456,Who initiates the discussion about game storytelling?,ThaneChambers,"[""Who"", ""initiates"", ""the"", ""discussion"", ""about"", ""game"", ""storytelling""]","[""GAME""]","[""THANE CHAMBERS"", ""THANECHAMBERS"", ""’S""]",1,1,1
457,What game does ThaneChambers consider their top choice for storytelling?,The Last of Us,"[""ThaneChambers"", ""top choice"", ""storytelling""]","[""THANE CHAMBERS"", ""THANECHAMBERS""]","[""THE LAST OF US"", ""’S""]",1,1,1
458,Which game's narrative does Bronwyn appreciate for its father-son dynamic?,God of War,"[""Bronwyn"", ""game"", ""father-son dynamic""]","[""BRONWYN"", ""GAME""]",[],1,0,0
459,What game does Gavriel mention for its characters and plot twists?,Final Fantasy VII Remake,"[""Gavriel"", ""game""]","[""GAME"", ""GAVRIEL""]","[""’S""]",1,1,1
461,What game does Elara mention for making her emotional?,Bioshock Infinite,"[""Elara"", ""game""]","[""ELARA"", ""GAME""]","[""’S""]",1,1,1
463,What game does Dyllan describe as epic for its samurai culture?,Ghost of Tsushima,"[""Dyllan"", ""samurai culture""]","[""DYLLAN""]","[""’S""]",1,1,1
469,Which game does Ileana mention for its unique world and storytelling?,Horizon Zero Dawn,"[""Ileana"", ""game"", ""unique world"", ""storytelling""]","[""GAME"", ""ILEANA""]",[],1,0,0
470,What game does LiHua mention for exploring themes of choice & consciousness & humanity?,Detroit: Become Human,"[""LiHua"", ""game""]","[""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
471,Which game does Dyllan say raised interesting questions and moral dilemmas?,Detroit: Become Human,"[""Dyllan"", ""game""]","[""DYLLAN"", ""GAME""]",[],1,0,0
472,What game does Dyllan recall for its intimate feel and dialogue?,Firewatch,"[""Dyllan"", ""game"", ""intimate feel"", ""dialogue""]","[""DYLLAN"", ""GAME""]","[""FIREWATCH""]",1,1,0
473,Which game does LiHua mention for playing with various storytelling tropes?,The Stanley Parable,"[""LiHua"", ""game""]","[""GAME"", ""LI HUA"", ""LIHUA""]","[""’S""]",1,1,1
476,Who offers to help with the installation of the curtains?,AdamSmith,"[""Who offers to help with the installation of the curtains""]",[],"[""ADAMSMITH"", ""ADAMSMITH(\""ENTITY"", ""’S""]",0,1,0
480,Who proposes the idea of adding tables near the benches?,RexxarRemar,"[""who"", ""proposes"", ""the"", ""idea"", ""of"", ""adding"", ""tables"", ""near"", ""the"", ""benches""]",[],"[""REXXARREMAR""]",0,1,0
483,Who is excited to see how the garden evolves?,Thrall,"[""Who""]",[],"[""THRALL""]",0,1,0
487,Who offers to check with friends for live music performance?,ArthasMenethil,"[""Who offers to check with friends for live music performance""]",[],"[""ARTHAS MENETHIL"", ""ARTHASMENETHIL"", ""’S""]",0,1,0
489,Who suggests doing a group purchase of the new games?,ThaneChambers,"[""Who suggests doing a group purchase of the new games""]",[],"[""THANE CHAMBERS"", ""THANECHAMBERS"", ""’S""]",0,1,0
503,What team does JakeWatson admire for their comebacks?,Real Madrid,"[""JakeWatson"", ""comebacks""]","[""JAKEWATSON""]","[""REAL MADRID""]",1,1,0
510,Who is Real Madrid's coach according to Ivor?,Ancelotti,"[""Real Madrid"", ""Ivor""]","[""IVOR"", ""REAL MADRID""]",[],1,0,0
514,Who offers to bring cones for the soccer practice?,Aurora,"[""Who"", ""cones"", ""soccer"", ""practice""]","[""PRACTICE"", ""SOCCER""]","[""AURORA""]",1,1,0
516,Who suggests getting pizza for dinner?,WolfgangSchulz,"[""who""]",[],"[""GANG"", ""WOLFGANG"", ""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ"", ""’S""]",0,1,0
520,Who invites LiHua to taste a new bread recipe?,HaileyJohnson,"[""LiHua"", ""new bread recipe""]","[""LI HUA"", ""LIHUA""]","[""HAILEYJOHNSON"", ""JOHN"", ""’S""]",1,1,1
536,What game does ThaneChambers remember as LiHua's favorite?,Black Myth: Wukong,"[""ThaneChambers"", ""LiHua""]","[""LI HUA"", ""LIHUA"", ""THANE CHAMBERS"", ""THANECHAMBERS""]","[""AC"", ""BLACK MYTH: WUKONG"", ""WUKONG""]",1,1,1
539,"Who is LiHua's favorite character in the game ""Black Myth: Wukong""?",Wukong,"[""LiHua"", ""Black Myth: Wukong""]","[""BLACK MYTH: WUKONG"", ""LI HUA"", ""LIHUA""]","[""BLACK MYTH: WUKONG"", ""WUKONG""]",1,1,1
543,Does LiHua play the game solo or with friends?,Both,"[""LiHua"", ""game""]","[""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
545,What TV series does EmilyBurnett remember LiHua likes?,Chernobyl,"[""EmilyBurnett"", ""LiHua""]","[""EMILYBURNETT"", ""LI HUA"", ""LIHUA""]","[""CHERNOBYL"", ""CHERNOBYL SERIES""]",1,1,1
547,What is EmilyBurnett's favorite TV show?,Game of Thrones,"[""EmilyBurnett""]","[""EMILYBURNETT""]","[""GAME"", ""GAME OF THRONES"", ""’S""]",1,1,1
550,What TV series is EmilyBurnett currently watching?,The Last of Us,"[""EmilyBurnett"", ""TV series""]","[""EMILYBURNETT""]","[""THE LAST OF US"", ""’S""]",1,1,1
551,What TV show does EmilyBurnett recommend LiHua to watch?,The Last of Us,"[""EmilyBurnett"", ""LiHua""]","[""EMILYBURNETT"", ""LI HUA"", ""LIHUA""]","[""THE LAST OF US"", ""’S""]",1,1,1
569,What is on WolfgangSchulz's list for a future trip?,Italy,"[""WolfgangSchulz"", ""list"", ""future trip""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",[],1,0,0
570,What does WolfgangSchulz want to check out in Italy?,Cinque Terre,"[""WolfgangSchulz"", ""Italy""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]","[""CINQUE TERRE""]",1,1,1
