sample_id,question,answer,llm_start_entities,matched_start_nodes,answer_candidates,start_in_entity_db,answer_mappable,reachable_at_3
112,Who invites Li Hua to join the community bake sale?,Adam Smith,"[""Li Hua"", ""Event organizer"", ""Guest list"", ""Community members"", ""Bake sale details"", ""Community bake sale"", ""Invitations"", ""Social events""]","[""COMMUNITY BAKE SALE"", ""LI HUA"", ""LIHUA""]","[""ADAMSMITH""]",1,1,1
129,Who is delivering the bread to Li Hua on 20260403?,Alice,"[""Bread"", ""Person delivering"", ""Date"", ""Delivery of bread"", ""Li Hua"", ""Date 20260403""]","[""BREAD"", ""LI HUA"", ""LIHUA""]","[""ALICE""]",1,1,1
133,What new song does the Jolly band decide to work on for the jam session according to their discussion on 20260410?,Stand By Me,"[""Song title"", ""Band members"", ""Session date"", ""Music production"", ""New song"", ""Jolly band"", ""Jam session"", ""20260410""]","[""JAM SESSION""]",[],1,0,0
138,Who proposes that the band takes a break from jamming this week?,Wolfgang Schulz,"[""Jamming"", ""Week"", ""Proposer"", ""Band"", ""Break from jamming"", ""Proposes""]","[""BAND"", ""WEEK""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
143,Who is Li Hua bringing to the band's jam session according to their discussion on 20260425?,ChaeSong-hwa,"[""Participants"", ""Event details"", ""Date and time"", ""Li Hua"", ""Band's jam session"", ""20260425 discussion""]","[""LI HUA"", ""LIHUA""]","[""CHAESONG-HWA""]",1,1,1
148,What is the name of the Italian restaurant where Wolfgang and Li Hua are having dinner to celebrate Wolfgang's promotion?,Venedia Grancaffe,"[""Restaurant name"", ""Wolfgang"", ""Li Hua"", ""Dining"", ""Promotion celebration"", ""Italian restaurant"", ""Wolfgang's promotion"", ""Dinner celebration""]","[""LI HUA"", ""LIHUA"", ""WOLFGANG""]",[],1,0,0
162,What does LiHua find as a perfect place to work in his conversation with Chae?,The Lighthouse Cafe,"[""Work environment"", ""Job satisfaction"", ""Company culture"", ""Work-life balance"", ""Employer reputation"", ""LiHua"", ""Chae"", ""Perfect place to work"", ""Conversation""]","[""CHAE"", ""LI HUA"", ""LIHUA""]",[],1,0,0
168,What is the name of the song LiHua suggests revisiting for the band's music session according to their conversation on 20260529?,The History of Everything,"[""Song name"", ""Band members"", ""Session details"", ""Date"", ""Conversation content"", ""Song"", ""LiHua"", ""Music session"", ""Band"", ""Conversation"", ""20260529""]","[""BAND"", ""LI HUA"", ""LIHUA"", ""SONG""]",[],1,0,0
171,What is the name of Hailey Johnson's new weekly flavor cheese?,Hazelnut Basque Roasted Cheese,"[""Flavor profile"", ""Cheese type"", ""Weekly release"", ""Product name"", ""Hailey Johnson"", ""Weekly flavor cheese"", ""Cheese name""]","[""HAILEYJOHNSON""]","[""HAZELNUT BASQUE ROASTED CHEESE""]",1,1,1
178,Who proposes adding some outdoor games or a small water feature to the children's play areain the community discussion?,Thrall,"[""Outdoor games"", ""Water feature"", ""Children's play area"", ""Community discussion"", ""Outdoor games"", ""Water feature"", ""Children's play area""]",[],"[""THRALL""]",0,1,0
179,Who proposes adding picnic tables for families to enjoy some snacks after playing?,Li Hua,"[""Table proposals"", ""Family enjoyment"", ""Snack distribution"", ""Playtime"", ""Picnic tables"", ""Families"", ""Snacks"", ""After playing""]","[""FAMILIES"", ""SNACKS""]","[""LI HUA"", ""LIHUA""]",1,1,1
180,Who proposes creating a little garden area where kids can help plant flowers or vegetables?,GromHellscream,"[""Kids' participation"", ""Flower planting"", ""Vegetable cultivation"", ""Community garden"", ""Environmental education"", ""Garden area"", ""Kids"", ""Plant flowers"", ""Plant vegetables"", ""Community involvement""]","[""COMMUNITY GARDEN"", ""KIDS""]","[""GROMHELLSCREAM""]",1,1,1
194,What song does Yuriko propose that the band can practice this weekend according to the band's discussion on 20260703?,Take Me Home Country Roads by John Denver,"[""Yuriko"", ""Band"", ""Practice schedule"", ""20260703"", ""Song"", ""Song proposal"", ""Band practice"", ""20260703 discussion""]","[""BAND"", ""SONG"", ""YURIKO""]",[],1,0,0
195,What is the name of the song that Yuriko recommend to the band on 20260706?,Rolling in the Deep by Adele,"[""Song name"", ""Date"", ""Recommendation"", ""Song recommendation"", ""Yuriko"", ""Band"", ""20260706""]","[""BAND"", ""YURIKO""]",[],1,0,0
206,What is Wolfgang's favorite superhero?,Iron Man,"[""Superhero"", ""Character"", ""Favorite"", ""Name"", ""Preference"", ""Wolfgang's favorite superhero"", ""Superhero preference"", ""Favorite character""]",[],[],0,0,0
207,What is LiHua's favorite superhero?,Spider-Man,"[""Superhero"", ""Character"", ""Favorite"", ""Name"", ""Preference"", ""LiHua's favorite superhero"", ""Superhero preferences"", ""Favorite characters""]",[],[],0,0,0
212,Who is recommended by Jennifer to share some fitness tips in the gym group chat on 20260730?,LiHua,"[""Jennifer"", ""Fitness advice"", ""Group chat"", ""Date"", ""Recommendation source"", ""Fitness tips"", ""Gym group chat"", ""Recommendation"", ""20260730""]","[""GROUP CHAT"", ""JENNIFER""]","[""LI HUA"", ""LIHUA""]",1,1,1
225,Who offers to help with setting up for the garage sale?,AdamSmith,"[""Garage sale setup"", ""Shopping cart"", ""Decorations"", ""Signs"", ""Items for sale"", ""Garage sale"", ""Help setting up"", ""Event organization""]",[],"[""ADAMSMITH""]",0,1,0
231,Who does Li Hua mention as their favorite character from The Witcher 3?,Geralt,"[""Character name"", ""Game title"", ""Preference"", ""Li Hua"", ""The Witcher 3"", ""Favorite character""]","[""LI HUA"", ""LIHUA"", ""THE WITCHER 3""]","[""GERALT""]",1,1,1
234,Which scene stood out for Li Hua in The Witcher 3?,"The ""Battle of Kaer Morhen""","[""Gameplay mechanics"", ""Character development"", ""Visual design"", ""Narrative elements"", ""Player experience"", ""The Witcher 3"", ""Li Hua"", ""Scene standouts""]","[""LI HUA"", ""LIHUA"", ""THE WITCHER 3""]",[],1,0,0
241,Which upcoming PS5 exclusive game does Gavriel express curiosity about?,Ghostwire: Tokyo,"[""Game titles"", ""Release dates"", ""Development studios"", ""Player engagement"", ""Digital distribution"", ""PS5 exclusive game"", ""Gavriel's curiosity"", ""Upcoming games""]",[],[],0,0,0
244,Who shared a music theory tutorial with the group?,Chae Song-hwa,"[""Music theory"", ""Tutorial"", ""Group members"", ""Knowledge sharing"", ""Music theory tutorial"", ""Group"", ""Shared knowledge""]",[],"[""CHAESONG-HWA""]",0,1,0
246,What is Kendall's relationship with Logan like according to the group's discussion?,Toxic,"[""Kendall"", ""Logan"", ""Discussion topics"", ""Social interactions"", ""Emotional connections"", ""Kendall's relationship with Logan"", ""Group discussion"", ""Relationship dynamics""]","[""KENDALL"", ""LOGAN""]",[],1,0,0
255,Who is the most hateable character in Game of Thrones in Orion's opinion?,Ramsay Bolton,"[""Character analysis"", ""Hatefulness"", ""Game of Thrones series"", ""Opinion expression"", ""Character traits"", ""Hateable character"", ""Game of Thrones"", ""Orion's opinion""]","[""GAME OF THRONES""]",[],1,0,0
256,Who is the most hateable character in Game of Thrones in Merrick's opinion?,Cersei Lannister,"[""Character analysis"", ""Hatefulness"", ""Opinion expression"", ""Game of Thrones series"", ""Merrick's perspective"", ""Hateable character"", ""Game of Thrones"", ""Merrick's opinion""]","[""GAME OF THRONES""]",[],1,0,0
257,What is the common interest between Li Hua and Jake Watson?,Soccer,"[""Names"", ""Relationship"", ""Interests"", ""Common interest"", ""Li Hua"", ""Jake Watson""]","[""JAKEWATSON"", ""LI HUA"", ""LIHUA""]","[""SOCCER""]",1,1,1
258,What kind of songs are Li Hua and Chae Song-hwa considering adding to their playlist for babies?,Lullabies,"[""Songs"", ""Music"", ""Playlist"", ""Baby's playlist"", ""Childcare music"", ""Lullabies"", ""Light music"", ""Soft music"", ""Child-friendly songs"", ""Baby songs"", ""Parental selection"", ""Music genres"", ""Baby playlist"", ""Song selection"", ""Music for babies"", ""Parental selection""]","[""MUSIC"", ""SONGS""]",[],1,0,0
274,Who is the best midfielder in the past decade in JakeWatson's opinion?,Luka Modrić,"[""Player performance"", ""Positional play"", ""Tactical role"", ""Skill set"", ""Rating system"", ""Midfielder"", ""Past decade"", ""JakeWatson's opinion""]",[],"[""LUKA MODRIĆ""]",0,1,0
283,Who does EmilyBurnett think is a standout character in the Game of Thrones series?,Tyrion Lannister,"[""Character development"", ""Plot significance"", ""Role in the series"", ""Fan interpretation"", ""Critical acclaim"", ""EmilyBurnett"", ""Game of Thrones"", ""Standout character""]","[""EMILYBURNETT"", ""GAME OF THRONES""]","[""TYRION LANNISTER""]",1,1,0
306,Who does JakeWatson consider the best defender in the history of FC Barcelona?,Carles Puyol,"[""FC Barcelona"", ""Defender"", ""Player performance"", ""Historical recognition"", ""Club reputation"", ""JakeWatson"", ""Best defender in FC Barcelona history"", ""Football club"", ""Defensive performance""]","[""FC BARCELONA"", ""JAKEWATSON""]","[""CARLES PUYOL""]",1,1,0
316,Who suggests hitting Starbucks after work on 20260918?,WolfgangSchulz,"[""Starbucks"", ""Work schedule"", ""Date"", ""Advice"", ""Hitting Starbucks after work"", ""20260918"", ""Recommendation""]","[""STARBUCKS""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
320,Which game does LiHua mention he's been playing on 20260920?,Call of Duty: Warzone,"[""Date"", ""Game mention"", ""Player"", ""Game"", ""LiHua"", ""20260920""]","[""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
328,Who initiated the discussion about the community garden renovation and its benefits to local businesses?,Turalyon,"[""Community garden"", ""Renovation plans"", ""Businesses"", ""Discussion"", ""Benefits"", ""Community garden renovation"", ""Local businesses"", ""Discussion initiation"", ""Benefits""]","[""COMMUNITY GARDEN"", ""COMMUNITY GARDEN RENOVATION""]","[""TURALYON""]",1,1,1
335,Who does LiHua ask for help with installing a curtain?,AdamSmith,"[""Curtain"", ""Installation process"", ""Person asking for help"", ""Instructions"", ""Steps"", ""LiHua"", ""Curtain installation"", ""Help request""]","[""CURTAIN"", ""LI HUA"", ""LIHUA""]","[""ADAMSMITH""]",1,1,1
338,Who will bring the tools for the curtain installation?,AdamSmith,"[""Curtain hardware"", ""Installation tools"", ""Curtain rod"", ""Hardware components"", ""Installation steps"", ""Curtain installation"", ""Tools"", ""Installation process""]","[""TOOLS""]","[""ADAMSMITH""]",1,1,1
339,Who suggests exploring the PS5 settings for accessibility features and Game Help?,ThaneChambers,"[""Settings menu"", ""Controller adjustments"", ""Troubleshooting"", ""User guide"", ""Help options"", ""PS5 settings"", ""Accessibility features"", ""Game Help""]",[],"[""THANE CHAMBERS"", ""THANECHAMBERS""]",0,1,0
340,What feature on the PS5 does Ileana praise for making switching between games smoother?,Control Center,"[""DualSense controller"", ""Fast Load"", ""Cloud Saves"", ""Game Pass"", ""Storage capacity"", ""PS5"", ""Game switching"", ""Smooth gameplay"", ""User experience""]","[""PS5""]",[],1,0,0
343,Which game is LiHua currently obsessed with for its graphics and storytelling?,God of War,"[""LiHua"", ""Game title"", ""Graphics quality"", ""Narrative structure"", ""Player preference"", ""Game obsession"", ""Graphics"", ""Storytelling""]","[""LI HUA"", ""LIHUA""]",[],1,0,0
344,What game is Helios currently playing and finds the world and gameplay mechanics stunning?,Horizon Forbidden West,"[""Current game"", ""Player experience"", ""Game design"", ""Mechanics"", ""Player feedback"", ""Game"", ""Helios"", ""World"", ""Gameplay mechanics"", ""Stunning""]","[""GAME"", ""HELIOS""]",[],1,0,0
347,Which game does Helios suggest for tactical fun with a great story and character development?,Fire Emblem,"[""Helios"", ""Game title"", ""Tactical gameplay"", ""Narrative"", ""Character progression"", ""Game recommendation"", ""Tactical fun"", ""Great story"", ""Character development""]","[""HELIOS""]",[],1,0,0
350,Which game does Dyllan recommend for turn-based combat and art style?,Octopath Traveler,"[""Dyllan"", ""Combat mechanics"", ""Visual design"", ""Game genre"", ""Player preference"", ""Game recommendation"", ""Turn-based combat"", ""Art style""]","[""DYLLAN""]",[],1,0,0
351,"Who is ThaneChambers' favorite character in ""Octopath Traveler""?",Primrose,"[""Character development"", ""Gameplay mechanics"", ""Player preferences"", ""Storyline"", ""ThaneChambers"", ""Octopath Traveler"", ""Favorite character""]","[""THANE CHAMBERS"", ""THANECHAMBERS""]",[],1,0,0
358,Who asks Emily if she has read The Lord of the Rings novels?,LiHua,"[""Ask"", ""Read"", ""Novels"", ""Response"", ""Emily"", ""The Lord of the Rings novels"", ""Questioning""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
359,What TV series does LiHua mention that they are curious about in relation to The Lord of the Rings?,The Rings of Power,"[""Series titles"", ""Episode details"", ""Cast members"", ""Production companies"", ""Streaming platforms"", ""TV series"", ""LiHua"", ""The Lord of the Rings"", ""Curiosity""]","[""LI HUA"", ""LIHUA"", ""THE LORD OF THE RINGS""]","[""THE RINGS OF POWER""]",1,1,1
361,Which character does LiHua mention as their favorite and describe as inspiring?,Galadriel,"[""Character description"", ""Personal preference"", ""Inspiration"", ""LiHua"", ""Favorite character"", ""Inspiring character""]","[""LI HUA"", ""LIHUA""]",[],1,0,0
368,Who initiates the suggestion to go to the grocery store after work on 20260923?,WolfgangSchulz,"[""Person"", ""Date"", ""Action"", ""Location"", ""Suggestion"", ""Grocery store"", ""Work after 20260923"", ""Initiation""]","[""GROCERY STORE""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
378,Who asks LiHua to measure the window in the basement?,AdamSmith,"[""Window measurement"", ""Basement floor"", ""Measurement tool"", ""Person asking"", ""LiHua"", ""Measure window"", ""Basement""]","[""BASEMENT"", ""LI HUA"", ""LIHUA""]","[""ADAMSMITH""]",1,1,1
381,Who initiates the discussion about binaural tones?,ChaeSong-hwa,"[""Tinnitus"", ""Frequency modulation"", ""Ear canal"", ""Sound localization"", ""Auditory hallucinations"", ""Binaural tones"", ""Discussion initiation"", ""Auditory perception""]",[],"[""CHAESONG-HWA""]",0,1,0
384,Who congratulates LiHua on pushing their limits with the bench press?,JenniferMoore,"[""Sports"", ""Weightlifting"", ""Training"", ""Recognition"", ""Achievement"", ""LiHua"", ""Bench press"", ""Congratulations"", ""Limit pushing"", ""Performance""]","[""BENCH PRESS"", ""LI HUA"", ""LIHUA"", ""PERFORMANCE"", ""TRAINING""]","[""JENNIFERMOORE""]",1,1,1
388,Who suggests going out for hot pot?,LiHua,"[""Hot pot"", ""Restaurant"", ""Friends"", ""Family"", ""Eating out"", ""Going out for hot pot"", ""Social interaction"", ""Culinary experience""]","[""FAMILY"", ""RESTAURANT""]","[""LI HUA"", ""LIHUA""]",1,1,1
389,What type of hot pot does WolfgangSchulz prefer?,Sichuan,"[""Type of hot pot"", ""WolfgangSchulz's preference"", ""Cooking method"", ""Hot pot"", ""WolfgangSchulz"", ""Preference""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",[],1,0,0
391,Who comes up with the idea of picking up drinks on the way to hot pot?,LiHua,"[""Hot pot"", ""Drink pickup"", ""Social interaction"", ""Group members"", ""Cultural practice"", ""Idea generation"", ""Social behavior"", ""Group activities"", ""Drinking habits""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
393,Who reminds everyone to drink water before and during the match?,JakeWatson,"[""Drink water"", ""Before match"", ""During match"", ""Hydration tips"", ""Sports drinks"", ""Water reminders"", ""Match hydration"", ""Sports hydration"", ""Athletic performance""]",[],"[""JAKEWATSON""]",0,1,0
399,What does Giselle remind everyone to do before practice?,Stretch,"[""Before practice"", ""What to do"", ""Reminder"", ""Instructions to follow"", ""Giselle"", ""Practice"", ""Remind"", ""Instructions""]","[""GISELLE"", ""PRACTICE""]","[""STRETCH""]",1,1,0
400,Who is considering buying Sekiro: Shadows Die Twice and asks for ThaneChambers' opinion?,LiHua,"[""Game review"", ""Player experience"", ""Character analysis"", ""Game mechanics"", ""Critical reception"", ""Sekiro: Shadows Die Twice"", ""ThaneChambers"", ""Opinion""]","[""THANE CHAMBERS"", ""THANECHAMBERS""]","[""LI HUA"", ""LIHUA""]",1,1,1
404,What game is ThaneChambers currently playing?,Black Myth: Wukong,"[""Game name"", ""Player"", ""Activity"", ""Game"", ""ThaneChambers"", ""Current playing""]","[""GAME"", ""THANE CHAMBERS"", ""THANECHAMBERS""]","[""BLACK MYTH: WUKONG""]",1,1,1
409,Who informs LiHua that the new software is almost done?,WolfgangSchulz,"[""Software development"", ""Communication"", ""Feedback"", ""Completion status"", ""LiHua"", ""New software"", ""Informing""]","[""COMMUNICATION"", ""FEEDBACK"", ""LI HUA"", ""LIHUA""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
411,Who asks Jake to play as the goalkeeper for soccer training?,LiHua,"[""Player position"", ""Training session"", ""Team selection"", ""Role assignment"", ""Jake"", ""Goalkeeper"", ""Soccer training"", ""Team role""]","[""GOALKEEPER"", ""TRAINING SESSION""]","[""LI HUA"", ""LIHUA""]",1,1,1
413,Who discusses classic matches between Barca and Bayern with Jake?,LiHua,"[""Match history"", ""Player interactions"", ""Fan discussions"", ""Media coverage"", ""Classic matches"", ""Barca and Bayern"", ""Jake"", ""Football""]","[""CLASSIC MATCHES""]","[""LI HUA"", ""LIHUA""]",1,1,0
416,Who does Jake believe has the potential to be a game-changer for Barca?,Pedri,"[""Barcelona"", ""Football"", ""Player development"", ""Team strategy"", ""Success"", ""Jake"", ""Barca"", ""Game-changer"", ""Potential""]","[""BARCA""]",[],1,0,0
420,Who does LiHua pick as the best football manager of all time?,Pep Guardiola,"[""Manager selection"", ""Player performance"", ""Team success"", ""Historical context"", ""Cultural influence"", ""LiHua"", ""Best football manager"", ""Football management""]","[""LI HUA"", ""LIHUA""]","[""PEP GUARDIOLA""]",1,1,1
422,"Which team's style of play does Farrah remember as ""Total football""?",Barcelona,"[""Football style"", ""Team strategy"", ""Player memory"", ""Game tactics"", ""Team's style of play"", ""Farrah"", ""Total football""]","[""FARRAH""]",[],1,0,0
423,What playing style is associated with Guardiola's Barcelona team?,Tiki-taka,"[""Tiki-Taka"", ""Set pieces"", ""Pressing"", ""Ball control"", ""Positional play"", ""Playing style"", ""Guardiola's Barcelona team"", ""Football strategy""]",[],[],0,0,0
424,Which player's development under Guardiola does Jasper mention?,Phil Foden,"[""Player"", ""Guardiola"", ""Jasper"", ""Development under Guardiola"", ""Tactics"", ""Player's development"", ""Guardiola's tactics"", ""Jasper's mention""]","[""JASPER""]",[],1,0,0
425,What player's midfield importance does Aurora highlight?,Rodri,"[""Midfielder"", ""Positional importance"", ""Team tactics"", ""Player role"", ""Game analysis"", ""Player's midfield importance"", ""Aurora's highlight"", ""Football strategy""]",[],"[""RODRI""]",0,1,0
426,Who will bring cones for drills at the match?,Farrah,"[""Players"", ""Equipment supply"", ""Match preparation"", ""Drill execution"", ""Cones for drills"", ""Match"", ""Drill equipment""]",[],"[""FARRAH""]",0,1,0
428,What will LiHua bring for everyone to enjoy after the match?,Snacks,"[""Gifts"", ""Food"", ""Drinks"", ""Activities"", ""Company"", ""LiHua"", ""After the match"", ""Enjoy""]","[""FOOD"", ""LI HUA"", ""LIHUA""]","[""SNACKS""]",1,1,1
429,Which match does Jasper mention that Manchester City played recently?,Against Chelsea in the Premier League,"[""Match details"", ""Team performance"", ""Player involvement"", ""Game results"", ""Jasper"", ""Manchester City"", ""Recent match""]","[""JASPER""]",[],1,0,0
430,Who scored a stunner in the Manchester City vs. Chelsea match as mentioned in the conversation?,Phil Foden,"[""Player"", ""Score"", ""Match result"", ""Goal"", ""Team"", ""Stunner"", ""Manchester City vs. Chelsea match"", ""Football (soccer)""]","[""TEAM""]",[],1,0,0
433,Who checks in with LiHua about their arm muscles after the bench press session?,JenniferMoore,"[""Check-ins"", ""Muscle activation"", ""Post-exercise recovery"", ""Exercise routine"", ""Checking in"", ""LiHua"", ""Arm muscles"", ""Bench press session""]","[""ARM MUSCLES"", ""BENCH PRESS SESSION"", ""LI HUA"", ""LIHUA""]","[""JENNIFERMOORE""]",1,1,1
435,What snack does LiHua agree to bring for the movie?,Chips,"[""Snack type"", ""LiHua's choice"", ""Movie attendance"", ""Snack"", ""LiHua"", ""Movie""]","[""LI HUA"", ""LIHUA""]",[],1,0,0
437,Who will pick up the snacks and drinks on their way before the movie?,LiHua,"[""Snack distribution"", ""Drink service"", ""Queue management"", ""Staff responsibilities"", ""Event logistics"", ""Snacks and drinks"", ""Movie attendance"", ""Service provision"", ""Customer service""]",[],"[""LI HUA"", ""LIHUA""]",0,1,0
438,Who initiated the discussion about Cersei's journey in Game of Thrones?,EmilyBurnett,"[""Discussion"", ""Initiated"", ""Characters"", ""Plot development"", ""Series"", ""Cersei Lannister"", ""Game of Thrones"", ""Journey""]","[""CHARACTERS"", ""GAME OF THRONES"", ""JOURNEY""]","[""EMILYBURNETT""]",1,1,1
441,Which character's dynamic with Cersei is mentioned as complicated?,Jaime,"[""Character development"", ""Relationship dynamics"", ""Cersei's behavior"", ""Interactions with Cersei"", ""Character's dynamic"", ""Cersei"", ""Complex relationships""]","[""CERSEI""]",[],1,0,0
456,Who initiates the discussion about game storytelling?,ThaneChambers,"[""Game developers"", ""Players"", ""Storytellers"", ""Dialogue"", ""Plot development"", ""Game storytelling"", ""Discussion initiation"", ""Narrative structure""]",[],"[""THANE CHAMBERS"", ""THANECHAMBERS""]",0,1,0
457,What game does ThaneChambers consider their top choice for storytelling?,The Last of Us,"[""Game titles"", ""Narrative structure"", ""Character development"", ""Plot details"", ""Player experience"", ""Game"", ""Storytelling"", ""ThaneChambers"", ""Top choice""]","[""GAME"", ""THANE CHAMBERS"", ""THANECHAMBERS""]","[""THE LAST OF US""]",1,1,1
458,Which game's narrative does Bronwyn appreciate for its father-son dynamic?,God of War,"[""Game"", ""Narrative"", ""Father"", ""Son"", ""Dynamic"", ""Appreciation"", ""Game's narrative"", ""Father-son dynamic"", ""Appreciation""]","[""GAME""]",[],1,0,0
459,What game does Gavriel mention for its characters and plot twists?,Final Fantasy VII Remake,"[""Gavriel"", ""Game mechanics"", ""Storyline"", ""Character development"", ""Twists and turns"", ""Game"", ""Characters"", ""Plot twists""]","[""CHARACTERS"", ""GAME"", ""GAVRIEL""]",[],1,0,0
461,What game does Elara mention for making her emotional?,Bioshock Infinite,"[""Game recommendation"", ""Emotional response"", ""Player experience"", ""Elara"", ""Game"", ""Emotional""]","[""ELARA"", ""GAME""]",[],1,0,0
463,What game does Dyllan describe as epic for its samurai culture?,Ghost of Tsushima,"[""Game name"", ""Culture elements"", ""Player experience"", ""Game mechanics"", ""Historical context"", ""Epic game"", ""Samurai culture"", ""Game description""]",[],[],0,0,0
469,Which game does Ileana mention for its unique world and storytelling?,Horizon Zero Dawn,"[""Ileana"", ""World-building"", ""Narrative"", ""Gameplay"", ""Game"", ""Unique world"", ""Storytelling""]","[""GAME"", ""ILEANA""]",[],1,0,0
470,What game does LiHua mention for exploring themes of choice & consciousness & humanity?,Detroit: Become Human,"[""LiHua"", ""Exploring"", ""Game mechanics"", ""Narrative"", ""Player choices"", ""Ethical dilemmas"", ""Character development"", ""Game"", ""Themes of choice"", ""Consciousness"", ""Humanity""]","[""CONSCIOUSNESS"", ""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
471,Which game does Dyllan say raised interesting questions and moral dilemmas?,Detroit: Become Human,"[""Dyllan"", ""Game content"", ""Ethical choices"", ""Player decisions"", ""Narrative themes"", ""Game"", ""Moral dilemmas"", ""Interesting questions""]","[""DYLLAN"", ""GAME""]",[],1,0,0
472,What game does Dyllan recall for its intimate feel and dialogue?,Firewatch,"[""Dyllan"", ""Gameplay"", ""Character interaction"", ""Narrative style"", ""Player experience"", ""Game"", ""Intimate feel"", ""Dialogue""]","[""DYLLAN"", ""GAME""]","[""FIREWATCH""]",1,1,0
473,Which game does LiHua mention for playing with various storytelling tropes?,The Stanley Parable,"[""Game titles"", ""Narrative elements"", ""Player interaction"", ""Tropes"", ""Game"", ""Storytelling tropes"", ""LiHua""]","[""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
476,Who offers to help with the installation of the curtains?,AdamSmith,"[""Curtains"", ""Installation"", ""Service provider"", ""Tools"", ""Instructions"", ""Help with installation"", ""Curtain installation"", ""Installation service""]","[""CURTAINS"", ""TOOLS""]","[""ADAMSMITH""]",1,1,1
